Time (ms),Name,Value
79526,"BR: vel","480.0"
79526,"BR: vel","480.0"
79526,"BR: vel","480.0"
79526,"BR: turn pow","-0.03684189164124563"
79526,"BR: turn pow","-0.03684189164124563"
79526,"BR: turn pow","-0.03684189164124563"
79526,"BR: turn pow","-0.03684189164124563"
79526,"BR: turn pos","0.8590819466799395"
79526,"BR: turn pos","0.8590819466799395"
79526,"BR: turn pos","0.8590819466799395"
79526,"BR: turn pos","0.8590819466799395"
79526,"BL: turn pow","0.007888183554612294"
79526,"BL: turn pow","0.007888183554612294"
79526,"BL: turn pow","0.007888183554612294"
79526,"BL: turn pow","0.007888183554612294"
79526,"BL: turn pos","2.3404181230831202"
79526,"BL: turn pos","2.3404181230831202"
79527,"BL: turn pos","2.3404181230831202"
79527,"BL: turn pos","2.3404181230831202"
79527,"Storage: Red","0.234375"
79527,"Storage: Red","0.234375"
79527,"Storage: Red","0.234375"
79527,"Storage: Red","0.234375"
79527,"Storage: Green","0.4677734375"
79527,"Storage: Green","0.4677734375"
79527,"Storage: Green","0.4677734375"
79527,"Storage: Green","0.4677734375"
79527,"Storage: Blue","0.29833984375"
79527,"Storage: Blue","0.29833984375"
79527,"Storage: Blue","0.29833984375"
79527,"Storage: Blue","0.29833984375"
79527,"FR: pow","-0.4083210205048631"
79527,"FR: pow","-0.4083210205048631"
79527,"FR: pow","-0.4083210205048631"
79527,"FR: pow","-0.4083210205048631"
79527,"FL: pow","-0.4083210205048631"
79527,"FL: pow","-0.4083210205048631"
79527,"FL: pow","-0.4083210205048631"
79527,"FL: pow","-0.4083210205048631"
79527,"BR: pow","0.4083210205048631"
79527,"BR: pow","0.4083210205048631"
79527,"BR: pow","0.4083210205048631"
79527,"BR: pow","0.4083210205048631"
79527,"BL: pow","-0.4083210205048631"
79527,"BL: pow","-0.4083210205048631"
79527,"BL: pow","-0.4083210205048631"
79527,"BL: pow","-0.4083210205048631"
79626,"Shooter Velocity","188.57144165039062"
79626,"Shooter Velocity","188.57144165039062"
79626,"Shooter Velocity","188.57144165039062"
79626,"Shooter Velocity","188.57144165039062"
79626,"Shooter Voltage","9.515625"
79626,"Shooter Voltage","9.515625"
79626,"Shooter Voltage","9.515625"
79626,"Shooter Voltage","9.515625"
79626,"FR: vel","-1200.0"
79626,"FR: vel","-1200.0"
79626,"FR: vel","-1200.0"
79626,"FR: vel","-1200.0"
79626,"FR: turn pow","0.2012541770491314"
79626,"FR: turn pow","0.2012541770491314"
79626,"FR: turn pow","0.2012541770491314"
79626,"FR: turn pow","0.2012541770491314"
79626,"FR: turn pos","-0.4025083540982628"
79626,"FR: turn pos","-0.4025083540982628"
79626,"FR: turn pos","-0.4025083540982628"
79626,"FR: turn pos","-0.4025083540982628"
79626,"FR: pow","0.0"
79626,"FR: pow","0.0"
79626,"FR: pow","0.0"
79626,"FR: pow","0.0"
79626,"FL: vel","-1234.285888671875"
79626,"FL: vel","-1234.285888671875"
79626,"FL: vel","-1234.285888671875"
79626,"FL: vel","-1234.285888671875"
79626,"FL: turn pow","-0.22158171477919186"
79626,"FL: turn pow","-0.22158171477919186"
79626,"FL: turn pow","-0.22158171477919186"
79626,"FL: turn pow","-0.22158171477919186"
79626,"FL: turn pos","0.4431634295583837"
79626,"FL: turn pos","0.4431634295583837"
79626,"FL: turn pos","0.4431634295583837"
79626,"FL: turn pos","0.4431634295583837"
79626,"FL: pow","0.0"
79626,"FL: pow","0.0"
79626,"FL: pow","0.0"
79626,"FL: pow","0.0"
79627,"BR: vel","834.2855834960938"
79627,"BR: vel","834.2855834960938"
79627,"BR: vel","834.2855834960938"
79627,"BR: vel","834.2855834960938"
79627,"BR: turn pow","-0.1978906066880226"
79627,"BR: turn pow","-0.1978906066880226"
79627,"BR: turn pow","-0.1978906066880226"
79627,"BR: turn pow","-0.1978906066880226"
79627,"BR: turn pos","0.3957812133760452"
79627,"BR: turn pos","0.3957812133760452"
79627,"BR: turn pos","0.3957812133760452"
79627,"BR: turn pos","0.3957812133760452"
79627,"BR: pow","0.0"
79627,"BR: pow","0.0"
79627,"BR: pow","0.0"
79627,"BR: pow","0.0"
79627,"BL: turn pow","0.21324788599080247"
79627,"BL: turn pow","0.21324788599080247"
79627,"BL: turn pow","0.21324788599080247"
79627,"BL: turn pow","0.21324788599080247"
79627,"BL: turn pos","2.715096881608188"
79627,"BL: turn pos","2.715096881608188"
79627,"BL: turn pos","2.715096881608188"
79627,"BL: turn pos","2.715096881608188"
79627,"BL: pow","-0.0"
79627,"BL: pow","-0.0"
79627,"BL: pow","-0.0"
79627,"BL: pow","-0.0"
79627,"Left Intake Position","0.0476190485060215"
79627,"Left Intake Position","0.0476190485060215"
79627,"Left Intake Position","0.0476190485060215"
79627,"Left Intake Position","0.0476190485060215"
79627,"Intake Position Average","0.02380952425301075"
79627,"Intake Position Average","0.02380952425301075"
79627,"Intake Position Average","0.02380952425301075"
79627,"Intake Position Average","0.02380952425301075"
79627,"Intake Absolute Position Avg","0.02380952425301075"
79627,"Intake Absolute Position Avg","0.02380952425301075"
79627,"Intake Absolute Position Avg","0.02380952425301075"
79627,"Intake Absolute Position Avg","0.02380952425301075"
79627,"Storage: Green","0.467041015625"
79627,"Storage: Green","0.467041015625"
79627,"Storage: Green","0.467041015625"
79627,"Storage: Green","0.467041015625"
79627,"Storage: Blue","0.298828125"
79627,"Storage: Blue","0.298828125"
79627,"Storage: Blue","0.298828125"
79627,"Storage: Blue","0.298828125"
79627,"Right Intake Position","0.0"
79627,"Right Intake Position","0.0"
79627,"Right Intake Position","0.0"
79627,"Right Intake Position","0.0"
79726,"Shooter Voltage","10.015625"
79726,"Shooter Voltage","10.015625"
79726,"Shooter Voltage","10.015625"
79726,"Shooter Voltage","10.015625"
79726,"FR: turn pow","-0.07831050531616457"
79727,"FR: turn pow","-0.07831050531616457"
79727,"FR: turn pow","-0.07831050531616457"
79727,"FR: turn pow","-0.07831050531616457"
79727,"FR: turn pos","0.15662101063232914"
79727,"FR: turn pos","0.15662101063232914"
79727,"FR: turn pos","0.15662101063232914"
79727,"FR: turn pos","0.15662101063232914"
79727,"FL: turn pow","0.06062017760509075"
79727,"FL: turn pow","0.06062017760509075"
79727,"FL: turn pow","0.06062017760509075"
79727,"FL: turn pow","0.06062017760509075"
79727,"FL: turn pos","-0.1212403552101815"
79727,"FL: turn pos","-0.1212403552101815"
79727,"FL: turn pos","-0.1212403552101815"
79727,"FL: turn pos","-0.1212403552101815"
79727,"BR: turn pow","0.08023396956886675"
79727,"BR: turn pow","0.08023396956886675"
79727,"BR: turn pow","0.08023396956886675"
79727,"BR: turn pow","0.08023396956886675"
79727,"BR: turn pos","-0.1604679391377335"
79727,"BR: turn pos","-0.1604679391377335"
79727,"BR: turn pos","-0.1604679391377335"
79727,"BR: turn pos","-0.1604679391377335"
79727,"BL: turn pow","-0.07073898084405794"
79727,"BL: turn pow","-0.07073898084405794"
79727,"BL: turn pow","-0.07073898084405794"
79727,"BL: turn pow","-0.07073898084405794"
79727,"BL: turn pos","3.283070615277909"
79727,"BL: turn pos","3.283070615277909"
79727,"BL: turn pos","3.283070615277909"
79727,"BL: turn pos","3.283070615277909"
79728,"Shooter Velocity","188.57147216796875"
79728,"Shooter Velocity","188.57147216796875"
79728,"Shooter Velocity","188.57147216796875"
79728,"Shooter Velocity","188.57147216796875"
79728,"FR: vel","-828.571533203125"
79728,"FR: vel","-828.571533203125"
79728,"FR: vel","-828.571533203125"
79728,"FR: vel","-828.571533203125"
79728,"FL: vel","-885.7142333984375"
79728,"FL: vel","-885.7142333984375"
79728,"FL: vel","-885.7142333984375"
79728,"FL: vel","-885.7142333984375"
79728,"BR: vel","622.857177734375"
79728,"BR: vel","622.857177734375"
79728,"BR: vel","622.857177734375"
79728,"BR: vel","622.857177734375"
79728,"Storage: Red","0.234619140625"
79728,"Storage: Red","0.234619140625"
79728,"Storage: Red","0.234619140625"
79728,"Storage: Red","0.234619140625"
79827,"Shooter Voltage","10.109375"
79827,"Shooter Voltage","10.109375"
79827,"Shooter Voltage","10.109375"
79827,"Shooter Voltage","10.109375"
79828,"FR: turn pow","0.013581710417172488"
79828,"FR: turn pow","0.013581710417172488"
79828,"FR: turn pow","0.013581710417172488"
79828,"FR: turn pow","0.013581710417172488"
79828,"FR: turn pos","-0.027163420834344976"
79828,"FR: turn pos","-0.027163420834344976"
79828,"FR: turn pos","-0.027163420834344976"
79828,"FR: turn pos","-0.027163420834344976"
79828,"FL: turn pow","6.706557544093883E-4"
79828,"FL: turn pow","6.706557544093883E-4"
79828,"FL: turn pow","6.706557544093883E-4"
79828,"FL: turn pow","6.706557544093883E-4"
79828,"FL: turn pos","4.962867333091481E-5"
79828,"FL: turn pos","4.962867333091481E-5"
79828,"FL: turn pos","4.962867333091481E-5"
79828,"FL: turn pos","4.962867333091481E-5"
79828,"BR: turn pow","-0.0020600520492690677"
79828,"BR: turn pow","-0.0020600520492690677"
79828,"BR: turn pow","-0.0020600520492690677"
79828,"BR: turn pow","-0.0020600520492690677"
79828,"BR: turn pos","0.004120104098538135"
79828,"BR: turn pos","0.004120104098538135"
79828,"BR: turn pos","0.004120104098538135"
79828,"BR: turn pos","0.004120104098538135"
79828,"BL: turn pow","0.009671263232072569"
79828,"BL: turn pow","0.009671263232072569"
79828,"BL: turn pow","0.009671263232072569"
79828,"BL: turn pow","0.009671263232072569"
79828,"BL: turn pos","3.122250127125648"
79828,"BL: turn pos","3.122250127125648"
79828,"BL: turn pos","3.122250127125648"
79828,"BL: turn pos","3.122250127125648"
79828,"Shooter Velocity","177.14288330078125"
79828,"Shooter Velocity","177.14288330078125"
79828,"Shooter Velocity","177.14288330078125"
79828,"Shooter Velocity","177.14288330078125"
79828,"FR: vel","-234.2857666015625"
79828,"FR: vel","-234.2857666015625"
79828,"FR: vel","-234.2857666015625"
79828,"FR: vel","-234.2857666015625"
79828,"FL: vel","-274.28564453125"
79828,"FL: vel","-274.28564453125"
79828,"FL: vel","-274.28564453125"
79828,"FL: vel","-274.28564453125"
79828,"BR: vel","274.28570556640625"
79828,"BR: vel","274.28570556640625"
79828,"BR: vel","274.28570556640625"
79828,"BR: vel","274.28570556640625"
79945,"Storage: Green","0.46728515625"
79945,"Storage: Green","0.46728515625"
79945,"Storage: Green","0.46728515625"
79945,"Storage: Green","0.46728515625"
79945,"Storage: Blue","0.298583984375"
79945,"Storage: Blue","0.298583984375"
79945,"Storage: Blue","0.298583984375"
79945,"Storage: Blue","0.298583984375"
79946,"Shooter Voltage","10.171875"
79946,"Shooter Voltage","10.171875"
79946,"Shooter Voltage","10.171875"
79946,"Shooter Voltage","10.171875"
79946,"FR: vel","0.0"
79946,"FR: vel","0.0"
79946,"FR: vel","0.0"
79946,"FR: vel","0.0"
79946,"FR: turn pow","0.003450388015327821"
79946,"FR: turn pow","0.003450388015327821"
79946,"FR: turn pow","0.003450388015327821"
79946,"FR: turn pow","0.003450388015327821"
79946,"FR: turn pos","-0.006900776030655642"
79946,"FR: turn pos","-0.006900776030655642"
79946,"FR: turn pos","-0.006900776030655642"
79946,"FR: turn pos","-0.006900776030655642"
79946,"FL: vel","-5.7142333984375"
79946,"FL: vel","-5.7142333984375"
79946,"FL: vel","-5.7142333984375"
79946,"FL: vel","-5.7142333984375"
79946,"FL: turn pow","0.0013859964195148677"
79946,"FL: turn pow","0.0013859964195148677"
79946,"FL: turn pow","0.0013859964195148677"
79946,"FL: turn pow","0.0013859964195148677"
79946,"FL: turn pos","-0.0027719928390297355"
79946,"FL: turn pos","-0.0027719928390297355"
79946,"FL: turn pos","-0.0027719928390297355"
79946,"FL: turn pos","-0.0027719928390297355"
79946,"BR: vel","68.571533203125"
79946,"BR: vel","68.571533203125"
79946,"BR: vel","68.571533203125"
79946,"BR: vel","68.571533203125"
79946,"BR: turn pow","0.0026341158110794183"
79946,"BR: turn pow","0.0026341158110794183"
79946,"BR: turn pow","0.0026341158110794183"
79946,"BR: turn pow","0.0026341158110794183"
79946,"BR: turn pos","-0.0052682316221588366"
79946,"BR: turn pos","-0.0052682316221588366"
79946,"BR: turn pos","-0.0052682316221588366"
79946,"BR: turn pos","-0.0052682316221588366"
79946,"BL: turn pow","-0.0022981265375223714"
79946,"BL: turn pow","-0.0022981265375223714"
79946,"BL: turn pow","-0.0022981265375223714"
79946,"BL: turn pow","-0.0022981265375223714"
79946,"BL: turn pos","3.146188906664838"
79946,"BL: turn pos","3.146188906664838"
79946,"BL: turn pos","3.146188906664838"
79946,"BL: turn pos","3.146188906664838"
79946,"Shooter Velocity","171.4285888671875"
79946,"Shooter Velocity","171.4285888671875"
79946,"Shooter Velocity","171.4285888671875"
79946,"Shooter Velocity","171.4285888671875"
80026,"Storage: Green","0.467041015625"
80026,"Storage: Green","0.467041015625"
80026,"Storage: Green","0.467041015625"
80026,"Storage: Green","0.467041015625"
80027,"Shooter Velocity","160.0"
80027,"Shooter Velocity","160.0"
80027,"Shooter Velocity","160.0"
80027,"Shooter Velocity","160.0"
80027,"FR: turn pow","0.002758766375349442"
80027,"FR: turn pow","0.002758766375349442"
80027,"FR: turn pow","0.002758766375349442"
80027,"FR: turn pow","0.002758766375349442"
80027,"FR: turn pos","-0.005405377890162377"
80027,"FR: turn pos","-0.005405377890162377"
80027,"FR: turn pos","-0.005405377890162377"
80027,"FR: turn pos","-0.005405377890162377"
80027,"FL: vel","28.57147216796875"
80027,"FL: vel","28.57147216796875"
80027,"FL: vel","28.57147216796875"
80027,"FL: vel","28.57147216796875"
80027,"FL: turn pow","0.002041725362529334"
80027,"FL: turn pow","0.002041725362529334"
80027,"FL: turn pow","0.002041725362529334"
80027,"FL: turn pow","0.002041725362529334"
80027,"FL: turn pos","-0.004083450725058668"
80027,"FL: turn pos","-0.004083450725058668"
80027,"FL: turn pos","-0.004083450725058668"
80027,"FL: turn pos","-0.004083450725058668"
80027,"BR: vel","28.57147216796875"
80027,"BR: vel","28.57147216796875"
80027,"BR: vel","28.57147216796875"
80027,"BR: vel","28.57147216796875"
80027,"BR: turn pow","0.005711620051473076"
80028,"BR: turn pow","0.005711620051473076"
80028,"BR: turn pow","0.005711620051473076"
80028,"BR: turn pow","0.005711620051473076"
80028,"BR: turn pos","-0.011423240102946153"
80028,"BR: turn pos","-0.011423240102946153"
80028,"BR: turn pos","-0.011423240102946153"
80028,"BR: turn pos","-0.011423240102946153"
80028,"BL: turn pow","-0.0032874926286874384"
80028,"BL: turn pow","-0.0032874926286874384"
80028,"BL: turn pow","-0.0032874926286874384"
80028,"BL: turn pow","-0.0032874926286874384"
80028,"BL: turn pos","3.148167638847168"
80028,"BL: turn pos","3.148167638847168"
80028,"BL: turn pos","3.148167638847168"
80028,"BL: turn pos","3.148167638847168"
80028,"Shooter Voltage","10.2109375"
80028,"Shooter Voltage","10.2109375"
80028,"Shooter Voltage","10.2109375"
80028,"Shooter Voltage","10.2109375"
80126,"Shooter Voltage","10.2578125"
80126,"Shooter Voltage","10.2578125"
80126,"Shooter Voltage","10.2578125"
80126,"Shooter Voltage","10.2578125"
80126,"Storage: Red","0.234375"
80126,"Storage: Red","0.234375"
80126,"Storage: Red","0.234375"
80126,"Storage: Red","0.234375"
80126,"Storage: Green","0.46728515625"
80126,"Storage: Green","0.46728515625"
80126,"Storage: Green","0.46728515625"
80126,"Storage: Green","0.46728515625"
80126,"Storage: Blue","0.298828125"
80126,"Storage: Blue","0.298828125"
80126,"Storage: Blue","0.298828125"
80126,"Storage: Blue","0.298828125"
80126,"Shooter Velocity","154.28570556640625"
80126,"Shooter Velocity","154.28570556640625"
80126,"Shooter Velocity","154.28570556640625"
80126,"Shooter Velocity","154.28570556640625"
80228,"Storage: Red","0.234619140625"
80228,"Storage: Red","0.234619140625"
80228,"Storage: Red","0.234619140625"
80228,"Storage: Red","0.234619140625"
80228,"Storage: Green","0.467041015625"
80228,"Storage: Green","0.467041015625"
80228,"Storage: Green","0.467041015625"
80228,"Storage: Green","0.467041015625"
80228,"Storage: Blue","0.298583984375"
80228,"Storage: Blue","0.298583984375"
80228,"Storage: Blue","0.298583984375"
80228,"Storage: Blue","0.298583984375"
80228,"Shooter Velocity","142.85711669921875"
80228,"Shooter Velocity","142.85711669921875"
80228,"Shooter Velocity","142.85711669921875"
80228,"Shooter Velocity","142.85711669921875"
80228,"Shooter Voltage","10.2890625"
80228,"Shooter Voltage","10.2890625"
80228,"Shooter Voltage","10.2890625"
80228,"Shooter Voltage","10.2890625"
80327,"Shooter Voltage","10.3515625"
80327,"Shooter Voltage","10.3515625"
80327,"Shooter Voltage","10.3515625"
80327,"Shooter Voltage","10.3515625"
80327,"Storage: Red","0.234375"
80327,"Storage: Red","0.234375"
80327,"Storage: Red","0.234375"
80327,"Storage: Red","0.234375"
80327,"Storage: Blue","0.298828125"
80327,"Storage: Blue","0.298828125"
80327,"Storage: Blue","0.298828125"
80327,"Storage: Blue","0.298828125"
80327,"Shooter Velocity","137.142822265625"
80327,"Shooter Velocity","137.142822265625"
80327,"Shooter Velocity","137.142822265625"
80327,"Shooter Velocity","137.142822265625"
80428,"Shooter Velocity","131.42855834960938"
80428,"Shooter Velocity","131.42855834960938"
80428,"Shooter Velocity","131.42855834960938"
80428,"Shooter Velocity","131.42855834960938"
80428,"Shooter Voltage","10.3984375"
80428,"Shooter Voltage","10.3984375"
80428,"Shooter Voltage","10.3984375"
80428,"Shooter Voltage","10.3984375"
80429,"Storage: Red","0.234619140625"
80429,"Storage: Red","0.234619140625"
80429,"Storage: Red","0.234619140625"
80429,"Storage: Red","0.234619140625"
80429,"Storage: Blue","0.298583984375"
80429,"Storage: Blue","0.298583984375"
80429,"Storage: Blue","0.298583984375"
80429,"Storage: Blue","0.298583984375"
80527,"Shooter Velocity","125.71426391601562"
80527,"Shooter Velocity","125.71426391601562"
80527,"Shooter Velocity","125.71426391601562"
80527,"Shooter Velocity","125.71426391601562"
80527,"Shooter Voltage","10.484375"
80527,"Shooter Voltage","10.484375"
80527,"Shooter Voltage","10.484375"
80527,"Shooter Voltage","10.484375"
80630,"Shooter Velocity","114.28569030761719"
80630,"Shooter Velocity","114.28569030761719"
80630,"Shooter Velocity","114.28569030761719"
80630,"Shooter Velocity","114.28569030761719"
80630,"Shooter Voltage","10.5234375"
80630,"Shooter Voltage","10.5234375"
80630,"Shooter Voltage","10.5234375"
80630,"Shooter Voltage","10.5234375"
80630,"Storage: Blue","0.298828125"
80630,"Storage: Blue","0.298828125"
80630,"Storage: Blue","0.298828125"
80630,"Storage: Blue","0.298828125"
80731,"Shooter Velocity","108.5714111328125"
80731,"Shooter Velocity","108.5714111328125"
80731,"Shooter Velocity","108.5714111328125"
80731,"Shooter Velocity","108.5714111328125"
80731,"Shooter Voltage","10.5078125"
80731,"Shooter Voltage","10.5078125"
80731,"Shooter Voltage","10.5078125"
80731,"Shooter Voltage","10.5078125"
80731,"Storage: Blue","0.298583984375"
80731,"Storage: Blue","0.298583984375"
80731,"Storage: Blue","0.298583984375"
80731,"Storage: Blue","0.298583984375"
80831,"Shooter Velocity","97.14286804199219"
80831,"Shooter Velocity","97.14286804199219"
80831,"Shooter Velocity","97.14286804199219"
80831,"Shooter Velocity","97.14286804199219"
80831,"Storage: Red","0.234375"
80831,"Storage: Red","0.234375"
80831,"Storage: Red","0.234375"
80831,"Storage: Red","0.234375"
80831,"Storage: Blue","0.298828125"
80831,"Storage: Blue","0.298828125"
80831,"Storage: Blue","0.298828125"
80831,"Storage: Blue","0.298828125"
80927,"Shooter Velocity","85.71430969238281"
80927,"Shooter Velocity","85.71430969238281"
80927,"Shooter Velocity","85.71430969238281"
80927,"Shooter Velocity","85.71430969238281"
80927,"Storage: Red","0.234619140625"
80927,"Storage: Red","0.234619140625"
80927,"Storage: Red","0.234619140625"
80927,"Storage: Red","0.234619140625"
80927,"Storage: Blue","0.298583984375"
80927,"Storage: Blue","0.298583984375"
80927,"Storage: Blue","0.298583984375"
80927,"Storage: Blue","0.298583984375"
81031,"Shooter Velocity","85.71429443359375"
81031,"Shooter Velocity","85.71429443359375"
81031,"Shooter Velocity","85.71429443359375"
81031,"Shooter Velocity","85.71429443359375"
81032,"Storage: Green","0.46728515625"
81032,"Storage: Green","0.46728515625"
81032,"Storage: Green","0.46728515625"
81032,"Storage: Green","0.46728515625"
81129,"Shooter Velocity","80.00001525878906"
81129,"Shooter Velocity","80.00001525878906"
81130,"Shooter Velocity","80.00001525878906"
81130,"Shooter Velocity","80.00001525878906"
81130,"Storage: Red","0.234375"
81130,"Storage: Red","0.234375"
81130,"Storage: Red","0.234375"
81130,"Storage: Red","0.234375"
81130,"Storage: Blue","0.298828125"
81130,"Storage: Blue","0.298828125"
81130,"Storage: Blue","0.298828125"
81130,"Storage: Blue","0.298828125"
81231,"Shooter Velocity","74.28572082519531"
81231,"Shooter Velocity","74.28572082519531"
81231,"Shooter Velocity","74.28572082519531"
81231,"Shooter Velocity","74.28572082519531"
81328,"Storage: Red","0.234619140625"
81328,"Storage: Red","0.234619140625"
81328,"Storage: Red","0.234619140625"
81328,"Storage: Red","0.234619140625"
81328,"Storage: Green","0.467041015625"
81328,"Storage: Green","0.467041015625"
81328,"Storage: Green","0.467041015625"
81328,"Storage: Green","0.467041015625"
81328,"Shooter Velocity","68.5714340209961"
81328,"Shooter Velocity","68.5714340209961"
81328,"Shooter Velocity","68.5714340209961"
81328,"Shooter Velocity","68.5714340209961"
81328,"Shooter Voltage","10.4921875"
81328,"Shooter Voltage","10.4921875"
81328,"Shooter Voltage","10.4921875"
81328,"Shooter Voltage","10.4921875"
81429,"Storage: Red","0.234375"
81429,"Storage: Red","0.234375"
81429,"Storage: Red","0.234375"
81429,"Storage: Red","0.234375"
81429,"Shooter Velocity","57.142852783203125"
81429,"Shooter Velocity","57.142852783203125"
81429,"Shooter Velocity","57.142852783203125"
81429,"Shooter Velocity","57.142852783203125"
81429,"Shooter Voltage","10.484375"
81429,"Shooter Voltage","10.484375"
81429,"Shooter Voltage","10.484375"
81429,"Shooter Voltage","10.484375"
81528,"Shooter Velocity","45.71429443359375"
81528,"Shooter Velocity","45.71429443359375"
81528,"Shooter Velocity","45.71429443359375"
81528,"Shooter Velocity","45.71429443359375"
81528,"Shooter Voltage","10.4921875"
81529,"Shooter Voltage","10.4921875"
81529,"Shooter Voltage","10.4921875"
81529,"Shooter Voltage","10.4921875"
81529,"Storage: Red","0.234619140625"
81529,"Storage: Red","0.234619140625"
81529,"Storage: Red","0.234619140625"
81529,"Storage: Red","0.234619140625"
81529,"Storage: Blue","0.298583984375"
81529,"Storage: Blue","0.298583984375"
81529,"Storage: Blue","0.298583984375"
81529,"Storage: Blue","0.298583984375"
81629,"Storage: Blue","0.298828125"
81629,"Storage: Blue","0.298828125"
81629,"Storage: Blue","0.298828125"
81629,"Storage: Blue","0.298828125"
81629,"Shooter Velocity","34.285728454589844"
81629,"Shooter Velocity","34.285728454589844"
81629,"Shooter Velocity","34.285728454589844"
81629,"Shooter Velocity","34.285728454589844"
81629,"Shooter Voltage","10.484375"
81629,"Shooter Voltage","10.484375"
81629,"Shooter Voltage","10.484375"
81629,"Shooter Voltage","10.484375"
81729,"Shooter Voltage","10.4921875"
81729,"Shooter Voltage","10.4921875"
81729,"Shooter Voltage","10.4921875"
81729,"Shooter Voltage","10.4921875"
81729,"Storage: Blue","0.298583984375"
81729,"Storage: Blue","0.298583984375"
81729,"Storage: Blue","0.298583984375"
81729,"Storage: Blue","0.298583984375"
81729,"Shooter Velocity","22.857147216796875"
81729,"Shooter Velocity","22.857147216796875"
81729,"Shooter Velocity","22.857147216796875"
81729,"Shooter Velocity","22.857147216796875"
81831,"Shooter Velocity","17.142860412597656"
81831,"Shooter Velocity","17.142860412597656"
81831,"Shooter Velocity","17.142860412597656"
81831,"Shooter Velocity","17.142860412597656"
81931,"Shooter Velocity","11.428573608398438"
81931,"Shooter Velocity","11.428573608398438"
81931,"Shooter Velocity","11.428573608398438"
81931,"Shooter Velocity","11.428573608398438"
82030,"Shooter Velocity","5.714286804199219"
82030,"Shooter Velocity","5.714286804199219"
82030,"Shooter Velocity","5.714286804199219"
82030,"Shooter Velocity","5.714286804199219"
82030,"Shooter Voltage","10.5"
82030,"Shooter Voltage","10.5"
82030,"Shooter Voltage","10.5"
82030,"Shooter Voltage","10.5"
82129,"Shooter Velocity","-0.0"
82129,"Shooter Velocity","-0.0"
82129,"Shooter Velocity","-0.0"
82129,"Shooter Velocity","-0.0"
82129,"Shooter Voltage","10.5"
82129,"Shooter Voltage","10.5"
82129,"Shooter Voltage","10.5"
82129,"Shooter Voltage","10.5"
82129,"Storage: Blue","0.298828125"
82129,"Storage: Blue","0.298828125"
82129,"Storage: Blue","0.298828125"
82129,"Storage: Blue","0.298828125"
82231,"Storage: Blue","0.298583984375"
82231,"Storage: Blue","0.298583984375"
82231,"Storage: Blue","0.298583984375"
82231,"Storage: Blue","0.298583984375"
82332,"Storage: Blue","0.298828125"
82332,"Storage: Blue","0.298828125"
82332,"Storage: Blue","0.298828125"
82332,"Storage: Blue","0.298828125"
82332,"Shooter Voltage","10.515625"
82332,"Shooter Voltage","10.515625"
82332,"Shooter Voltage","10.515625"
82332,"Shooter Voltage","10.515625"
82431,"Shooter Voltage","10.5234375"
82432,"Shooter Voltage","10.5234375"
82432,"Shooter Voltage","10.5234375"
82432,"Shooter Voltage","10.5234375"
82432,"Storage: Blue","0.298583984375"
82432,"Storage: Blue","0.298583984375"
82432,"Storage: Blue","0.298583984375"
82432,"Storage: Blue","0.298583984375"
82631,"Shooter Voltage","10.53125"
82631,"Shooter Voltage","10.53125"
82631,"Shooter Voltage","10.53125"
82631,"Shooter Voltage","10.53125"
82731,"Shooter Voltage","10.53125"
82732,"Shooter Voltage","10.53125"
82732,"Shooter Voltage","10.53125"
82732,"Shooter Voltage","10.53125"
82835,"Storage: Blue","0.298828125"
82835,"Storage: Blue","0.298828125"
82835,"Storage: Blue","0.298828125"
82835,"Storage: Blue","0.298828125"
82835,"Shooter Voltage","10.53125"
82835,"Shooter Voltage","10.53125"
82835,"Shooter Voltage","10.53125"
82835,"Shooter Voltage","10.53125"
82931,"Shooter Voltage","10.53125"
82931,"Shooter Voltage","10.53125"
82931,"Shooter Voltage","10.53125"
82931,"Shooter Voltage","10.53125"
82932,"Storage: Blue","0.298583984375"
82932,"Storage: Blue","0.298583984375"
82932,"Storage: Blue","0.298583984375"
82932,"Storage: Blue","0.298583984375"
83032,"Storage: Blue","0.298828125"
83032,"Storage: Blue","0.298828125"
83032,"Storage: Blue","0.298828125"
83032,"Storage: Blue","0.298828125"
83032,"Shooter Voltage","10.53125"
83032,"Shooter Voltage","10.53125"
83032,"Shooter Voltage","10.53125"
83032,"Shooter Voltage","10.53125"
83239,"Shooter Voltage","10.53125"
83239,"Shooter Voltage","10.53125"
83239,"Shooter Voltage","10.53125"
83239,"Shooter Voltage","10.53125"
83333,"Storage: Blue","0.298583984375"
83333,"Storage: Blue","0.298583984375"
83333,"Storage: Blue","0.298583984375"
83333,"Storage: Blue","0.298583984375"
83333,"Shooter Voltage","10.515625"
83333,"Shooter Voltage","10.515625"
83333,"Shooter Voltage","10.515625"
83333,"Shooter Voltage","10.515625"
83433,"Shooter Voltage","10.515625"
83433,"Shooter Voltage","10.515625"
83433,"Shooter Voltage","10.515625"
83434,"Shooter Voltage","10.515625"
83434,"Storage: Green","0.46728515625"
83434,"Storage: Green","0.46728515625"
83434,"Storage: Green","0.46728515625"
83434,"Storage: Green","0.46728515625"
83533,"Storage: Green","0.467041015625"
83533,"Storage: Green","0.467041015625"
83533,"Storage: Green","0.467041015625"
83533,"Storage: Green","0.467041015625"
83636,"Storage: Blue","0.298828125"
83636,"Storage: Blue","0.298828125"
83636,"Storage: Blue","0.298828125"
83636,"Storage: Blue","0.298828125"
